age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
51,16,0,0,1,0,27429.734375,28645.16015625,28076.8046875,0,0,0,1264
51,16,0,0,1,0,27429.734375,28645.16015625,28076.8046875,0,0,0,1265
43,12,0,0,1,0,27429.734375,28645.16015625,25121.3515625,0,0,0,1266
37,12,0,0,1,0,27429.734375,28645.16015625,0,0,0,0,1267
37,12,0,0,1,0,27429.734375,28645.16015625,0,0,0,0,1268
38,14,0,0,1,0,27429.734375,29046.193359375,27929.03125,0,0,0,1269
36,16,0,0,0,0,27429.734375,30256.451171875,30736.712890625,0,0,0,1270
27,13,1,0,1,0,27429.734375,30435.484375,24973.578125,0,0,0,1271
21,12,0,0,1,0,27429.734375,30435.484375,31978.00390625,0,0,0,1272
25,14,0,0,0,0,27429.734375,32225.806640625,31032.2578125,0,0,0,1273
33,13,0,0,1,0,27429.734375,41177.41796875,38420.890625,0,0,0,1274
38,14,0,0,1,0,27429.734375,68032.2578125,26599.078125,0,0,0,1275
32,16,0,0,1,0,27625.662109375,29540.322265625,33987.7109375,0,0,0,1276
27,12,0,0,0,0,27821.58984375,27212.90234375,32509.984375,0,0,0,1277
24,17,0,0,0,0,27821.58984375,27570.96875,32509.984375,0,0,0,1278
43,12,0,0,1,0,27821.58984375,28645.16015625,32509.984375,0,0,0,1279
26,17,0,0,1,0,27843.140625,28645.16015625,49651.61328125,0,0,0,1280
33,12,0,0,1,0,28017.515625,25422.580078125,22756.98828125,0,0,0,1281
34,14,0,0,1,0,28017.515625,26854.83984375,36943.1640625,0,0,0,1282
28,12,0,0,1,0,28017.515625,29540.322265625,32509.984375,0,0,0,1283
41,12,0,0,1,0,28017.515625,30435.484375,32509.984375,0,0,0,1284
25,12,0,0,1,0,28017.515625,31062.09765625,28076.8046875,0,0,0,1285
28,17,0,0,1,0,28017.515625,31151.61328125,31032.2578125,0,0,0,1286
26,13,1,0,1,0,28105.681640625,37596.7734375,58653.921875,0,0,0,1287
28,17,0,0,1,0,28213.44140625,25422.580078125,26451.306640625,0,0,0,1288
53,12,0,0,1,0,28213.44140625,26854.83984375,0,0,0,0,1289
55,12,0,0,1,0,28213.44140625,33206.90234375,31771.12109375,0,0,0,1290
29,14,0,0,1,0,28409.369140625,21125.806640625,23348.080078125,0,0,0,1291
39,14,0,0,1,0,28409.369140625,28645.16015625,31032.2578125,0,0,0,1292
31,16,0,0,1,0,28409.369140625,28915.5,32509.984375,0,0,0,1293
25,16,0,0,1,0,28409.369140625,29540.322265625,32509.984375,0,0,0,1294
25,14,0,0,1,0,28409.369140625,30435.484375,10935.1767578125,0,0,0,1295
29,16,0,0,1,0,28409.369140625,32225.806640625,42854.0703125,0,0,0,1296
29,16,1,0,1,0,28409.369140625,32225.806640625,29554.53125,0,0,0,1297
27,14,0,0,1,0,28409.369140625,32225.806640625,39898.6171875,0,0,0,1298
34,16,0,0,1,0,28409.369140625,32583.87109375,35465.4375,0,0,0,1299
45,12,0,0,1,0,28589.62109375,28263.822265625,29258.986328125,0,0,0,1300
28,12,0,0,1,0,28605.294921875,20588.7109375,34135.484375,0,0,0,1301
43,16,0,0,1,0,28801.22265625,27929.03125,26953.732421875,0,0,0,1302
54,12,0,0,1,0,28889.388671875,35806.453125,31032.2578125,0,0,0,1303
29,16,0,0,1,0,28899.185546875,29540.322265625,0,0,0,0,1304
55,12,0,0,1,0,29100.990234375,26409.048828125,29369.81640625,0,0,0,1305
55,12,0,0,1,0,29100.990234375,26409.048828125,29369.81640625,0,0,0,1306
29,12,1,0,0,0,29193.07421875,15396.7744140625,31032.2578125,0,0,0,1307
50,12,1,0,1,0,29193.07421875,17903.2265625,25121.3515625,0,0,0,1308
24,12,0,0,1,0,29193.07421875,21304.83984375,19242.955078125,0,0,0,1309
26,12,0,0,1,0,29330.224609375,28287.09765625,38420.890625,0,0,0,1310
41,13,0,0,0,0,29389.001953125,0,30293.39453125,0,1,0,1311
47,17,0,0,1,0,29389.001953125,20230.64453125,42410.75390625,0,0,0,1312
28,17,0,0,1,0,29389.001953125,21483.87109375,19210.4453125,0,0,0,1313
42,12,0,0,1,0,29389.001953125,22379.03125,28490.568359375,0,0,0,1314
37,12,1,0,1,0,29389.001953125,22379.03125,19210.4453125,0,0,0,1315
37,12,1,0,1,0,29389.001953125,22379.03125,19210.4453125,0,0,0,1316
48,16,0,0,1,0,29389.001953125,23274.193359375,0,0,0,0,1317
21,12,0,0,1,0,29389.001953125,24169.35546875,28815.66796875,0,0,0,1318
46,12,0,0,1,0,29389.001953125,24214.11328125,33987.7109375,0,0,0,1319
29,12,0,0,1,0,29389.001953125,25959.677734375,35465.4375,0,0,0,1320
38,12,0,0,1,0,29389.001953125,26496.7734375,30191.431640625,0,0,0,1321
28,12,0,0,1,0,29389.001953125,26854.83984375,35465.4375,0,0,0,1322
38,12,0,0,1,0,29389.001953125,26854.83984375,31032.2578125,0,0,0,1323
53,12,0,0,1,0,29389.001953125,26854.83984375,26599.078125,0,0,0,1324
46,12,0,0,1,0,29389.001953125,27033.87109375,27781.259765625,0,0,0,1325
46,12,0,0,1,0,29389.001953125,27033.87109375,27781.259765625,0,0,0,1326
33,16,0,0,1,0,29389.001953125,27750,96052.2265625,0,0,0,1327
34,12,0,0,1,0,29389.001953125,27912.919921875,11821.8134765625,0,0,0,1328
35,17,0,0,1,0,29389.001953125,28645.16015625,28076.8046875,0,0,0,1329
53,12,0,0,1,0,29389.001953125,28645.16015625,29554.53125,0,0,0,1330
26,12,0,0,1,0,29389.001953125,28645.16015625,33987.7109375,0,0,0,1331
26,16,0,0,1,0,29389.001953125,28645.16015625,35022.12109375,0,0,0,1332
50,13,0,0,1,0,29389.001953125,29540.322265625,28076.8046875,0,0,0,1333
46,12,1,0,1,0,29389.001953125,30435.484375,22165.8984375,0,0,0,1334
43,14,0,0,0,0,29389.001953125,30435.484375,29554.53125,0,0,0,1335
26,14,0,0,0,0,29389.001953125,30435.484375,29554.53125,0,0,0,1336
33,17,0,0,1,0,29389.001953125,30435.484375,31032.2578125,0,0,0,1337
33,17,0,0,1,0,29389.001953125,30435.484375,19210.4453125,0,0,0,1338
42,12,0,0,1,0,29389.001953125,30437.2734375,26007.98828125,0,0,0,1339
34,12,0,0,1,0,29389.001953125,30793.548828125,31180.03125,0,0,0,1340
34,12,0,0,1,0,29389.001953125,30793.548828125,31180.03125,0,0,0,1341
34,17,0,0,1,0,29389.001953125,31330.64453125,25712.44140625,0,0,0,1342
37,17,0,0,1,0,29389.001953125,31330.64453125,33987.7109375,0,0,0,1343
34,17,0,0,1,0,29389.001953125,32225.806640625,32672.53515625,0,0,0,1344
37,12,1,0,1,0,29389.001953125,32225.806640625,44331.796875,0,0,0,1345
26,17,0,0,1,0,29389.001953125,32225.806640625,35465.4375,0,0,0,1346
36,17,0,0,1,0,29389.001953125,34911.2890625,32509.984375,0,0,0,1347
28,14,0,0,0,0,29389.001953125,35448.38671875,33987.7109375,0,0,0,1348
31,12,0,0,1,0,29389.001953125,35806.453125,39159.75390625,0,0,0,1349
25,14,0,0,1,0,29389.001953125,35806.453125,33839.9375,0,0,0,1350
31,14,0,0,1,0,29389.001953125,35806.453125,56153.609375,0,0,0,1351
28,12,0,0,1,0,29389.001953125,41177.41796875,47287.25,0,0,0,1352
34,12,0,0,1,0,29389.001953125,42967.7421875,31032.2578125,0,0,0,1353
47,14,1,0,1,0,29390.9609375,27750,36647.6171875,0,0,0,1354
35,12,0,0,1,0,29422.310546875,28645.16015625,29554.53125,0,0,0,1355
35,15,1,0,1,0,29477.169921875,34098.484375,19062.673828125,0,0,0,1356
35,15,1,0,1,0,29477.169921875,34098.484375,19062.673828125,0,0,0,1357
31,12,0,0,1,0,29584.9296875,26854.83984375,29554.53125,0,0,0,1358
24,12,0,0,1,0,29780.85546875,30883.064453125,32509.984375,0,0,0,1359
28,12,0,0,1,0,29976.78125,0,0,0,1,0,1360
27,16,0,0,1,0,29976.78125,30793.548828125,51720.4296875,0,0,0,1361
47,12,0,0,1,0,30074.744140625,33312.53125,15072.810546875,0,0,0,1362
47,12,0,0,1,0,30074.744140625,33312.53125,15072.810546875,0,0,0,1363
37,14,0,1,1,0,30108.052734375,26854.83984375,26554.74609375,0,0,0,1364
22,14,0,0,1,0,30368.634765625,20588.7109375,27485.71484375,0,0,0,1365
47,12,0,0,1,0,30368.634765625,23274.193359375,25860.21484375,0,0,0,1366
32,14,0,0,1,0,30368.634765625,24169.35546875,22165.8984375,0,0,0,1367
29,15,0,0,0,0,30368.634765625,28645.16015625,44331.796875,0,0,0,1368
27,16,0,0,0,0,30368.634765625,31330.64453125,36943.1640625,0,0,0,1369
37,14,0,0,1,0,30368.634765625,44758.06640625,81274.9609375,0,0,0,1370
37,14,0,0,1,0,30368.634765625,44758.06640625,81274.9609375,0,0,0,1371
43,12,0,0,1,0,30564.5625,23811.2890625,31032.2578125,0,0,0,1372
43,12,0,0,1,0,30564.5625,23811.2890625,31032.2578125,0,0,0,1373
34,12,0,0,1,0,30564.5625,24885.484375,24678.033203125,0,0,0,1374
30,12,0,0,1,0,30564.5625,26854.83984375,14777.265625,0,0,0,1375
39,16,0,0,0,0,30564.5625,28645.16015625,33987.7109375,0,0,0,1376
35,16,0,0,1,0,30564.5625,29540.322265625,37120.4921875,0,0,0,1377
28,12,0,0,1,0,30564.5625,32941.93359375,36204.30078125,0,0,0,1378
32,12,0,0,1,0,30564.5625,35806.453125,23052.53515625,0,0,0,1379
26,12,0,0,1,0,30564.5625,39387.09765625,39898.6171875,0,0,0,1380
30,12,1,0,1,0,30758.529296875,35448.38671875,48247.7734375,0,0,0,1381
27,12,0,0,1,0,30760.48828125,25064.515625,31908.55078125,0,0,0,1382
27,16,0,0,1,0,30760.48828125,26317.7421875,25860.21484375,0,0,0,1383
28,12,0,0,1,0,30760.48828125,28824.193359375,39898.6171875,0,0,0,1384
39,12,0,0,1,0,30760.48828125,32583.87109375,34726.57421875,0,0,0,1385
28,15,1,0,1,0,30768.326171875,33486.1953125,30828.33203125,0,0,0,1386
48,12,0,0,1,0,30860.41015625,29269.984375,34753.17578125,0,0,0,1387
48,14,0,0,1,0,30895.677734375,34732.2578125,32509.984375,0,0,0,1388
37,17,0,0,1,0,30956.4140625,30435.484375,27939.376953125,0,0,0,1389
49,17,0,0,1,0,30956.4140625,31867.7421875,35465.4375,0,0,0,1390
25,15,0,0,1,0,30956.4140625,41177.41796875,35465.4375,0,0,0,1391
27,15,0,0,1,0,31152.341796875,34016.12890625,43001.84375,0,0,0,1392
51,17,0,1,1,0,31348.26953125,0,88663.59375,0,1,0,1393
24,15,0,0,1,0,31348.26953125,26854.83984375,26599.078125,0,0,0,1394
31,17,0,0,1,0,31348.26953125,26854.83984375,32509.984375,0,0,0,1395
45,12,0,0,1,0,31348.26953125,27391.935546875,25564.669921875,0,0,0,1396
45,12,0,0,1,0,31348.26953125,27391.935546875,25564.669921875,0,0,0,1397
39,14,0,0,1,0,31348.26953125,27750,47287.25,0,0,0,1398
39,14,0,0,1,0,31348.26953125,27750,47287.25,0,0,0,1399
25,17,0,0,1,0,31348.26953125,28249.5,35561.48828125,0,0,0,1400
53,17,0,0,1,0,31348.26953125,28645.16015625,27929.03125,0,0,0,1401
26,16,0,0,1,0,31348.26953125,28645.16015625,35465.4375,0,0,0,1402
31,12,0,0,1,0,31348.26953125,28645.16015625,27337.94140625,0,0,0,1403
32,17,0,0,1,0,31348.26953125,28645.16015625,28076.8046875,0,0,0,1404
48,17,0,0,1,0,31348.26953125,29540.322265625,32951.82421875,0,0,0,1405
47,17,0,0,0,0,31348.26953125,29540.322265625,29258.986328125,0,0,0,1406
44,16,0,0,1,0,31348.26953125,30435.484375,19210.4453125,0,0,0,1407
41,16,0,0,1,0,31348.26953125,30435.484375,20688.171875,0,0,0,1408
44,16,0,0,1,0,31348.26953125,30435.484375,33987.7109375,0,0,0,1409
52,17,0,0,1,0,31348.26953125,31293.048828125,32509.984375,0,0,0,1410
40,12,0,0,1,0,31348.26953125,31330.64453125,27633.486328125,0,0,0,1411
52,12,0,0,0,0,31348.26953125,32225.806640625,32509.984375,0,0,0,1412
53,16,0,0,1,0,31348.26953125,32225.806640625,32509.984375,0,0,0,1413
42,16,0,0,1,0,31348.26953125,32225.806640625,32214.439453125,0,0,0,1414
39,14,0,0,1,0,31348.26953125,32569.548828125,31020.435546875,0,0,0,1415
42,17,0,0,1,0,31348.26953125,32762.90234375,39159.75390625,0,0,0,1416
31,14,0,0,1,0,31348.26953125,34016.12890625,38986.859375,0,0,0,1417
47,14,0,0,1,0,31348.26953125,34016.12890625,25150.90625,0,0,0,1418
51,16,0,0,1,0,31348.26953125,35448.38671875,44331.796875,0,0,0,1419
44,13,0,0,1,0,31348.26953125,35806.453125,36943.1640625,0,0,0,1420
35,14,0,0,1,0,31348.26953125,36630,42854.0703125,0,0,0,1421
44,16,1,0,1,0,31644.1171875,30621.677734375,23495.853515625,0,0,0,1422
46,12,0,0,1,0,31740.12109375,25780.64453125,17437.173828125,0,0,0,1423
32,14,0,0,1,0,31818.4921875,31330.64453125,70930.875,0,0,0,1424
29,16,0,0,1,0,31936.048828125,26640,24825.806640625,0,0,0,1425
38,17,0,0,0,0,31936.048828125,33300,33805.94921875,0,0,0,1426
26,14,0,0,1,0,32131.9765625,29898.38671875,28032.47265625,0,0,0,1427
43,16,0,0,1,0,32131.9765625,31330.64453125,33987.7109375,0,0,0,1428
45,16,0,0,0,0,32131.9765625,31330.64453125,31401.689453125,0,0,0,1429
34,17,0,0,0,0,32131.9765625,44758.06640625,9161.9052734375,0,0,0,1430
49,14,0,0,1,0,32327.90234375,14322.5810546875,24530.26171875,0,0,0,1431
27,17,0,0,1,0,32327.90234375,25064.515625,36943.1640625,0,0,0,1432
26,16,0,0,1,0,32327.90234375,27750,32509.984375,0,0,0,1433
41,16,0,0,1,0,32327.90234375,31330.64453125,0,0,0,0,1434
43,14,0,0,1,0,32327.90234375,31420.16015625,31032.2578125,0,0,0,1435
28,13,0,0,1,0,32327.90234375,31688.7109375,40637.48046875,0,0,0,1436
28,12,1,0,1,0,32327.90234375,32225.806640625,39898.6171875,0,0,0,1437
27,16,0,0,1,0,32327.90234375,32225.806640625,39159.75390625,0,0,0,1438
32,12,0,0,1,0,32327.90234375,32225.806640625,32509.984375,0,0,0,1439
31,12,0,0,1,0,32327.90234375,32225.806640625,32509.984375,0,0,0,1440
38,17,0,0,0,0,32327.90234375,32225.806640625,43297.390625,0,0,0,1441
43,12,0,0,0,0,32327.90234375,33479.03125,33987.7109375,0,0,0,1442
34,17,0,0,1,0,32327.90234375,34016.12890625,33987.7109375,0,0,0,1443
22,14,0,0,1,0,32327.90234375,41177.41796875,32509.984375,0,0,0,1444
50,14,0,0,1,0,32602.19921875,27889.64453125,27314.298828125,0,0,0,1445
44,14,0,0,1,0,32719.755859375,29540.322265625,26952.255859375,0,0,0,1446
53,12,0,0,1,0,32868.66015625,31509.677734375,18914.900390625,0,0,0,1447
47,12,0,0,1,0,32915.68359375,27750,18914.900390625,0,0,0,1448
47,12,0,0,1,0,32915.68359375,27750,18914.900390625,0,0,0,1449
41,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1450
41,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1451
41,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1452
48,16,0,0,1,0,33307.53515625,26058.14453125,31918.89453125,0,0,0,1453
48,16,0,0,1,0,33307.53515625,26058.14453125,31918.89453125,0,0,0,1454
36,13,0,0,1,0,33307.53515625,28645.16015625,28372.349609375,0,0,0,1455
49,12,0,0,1,0,33307.53515625,28645.16015625,32580.916015625,0,0,0,1456
33,17,1,0,1,0,33307.53515625,29540.322265625,17732.71875,0,0,0,1457
49,14,0,0,1,0,33307.53515625,30435.484375,29554.53125,0,0,0,1458
36,12,0,0,1,0,33307.53515625,30435.484375,31032.2578125,0,0,0,1459
50,17,0,0,1,0,33307.53515625,30435.484375,25860.21484375,0,0,0,1460
36,12,0,0,1,0,33307.53515625,30435.484375,41376.34375,0,0,0,1461
27,16,0,0,1,0,33307.53515625,30435.484375,0,0,0,0,1462
52,16,0,0,1,0,33307.53515625,30793.548828125,28815.66796875,0,0,0,1463
38,12,0,0,1,0,33307.53515625,31330.64453125,31771.12109375,0,0,0,1464
25,14,0,0,1,0,33307.53515625,31330.64453125,35760.984375,0,0,0,1465
33,17,0,0,1,0,33307.53515625,31867.7421875,35465.4375,0,0,0,1466
30,12,0,0,1,0,33307.53515625,32046.7734375,37682.02734375,0,0,0,1467
53,12,0,0,1,0,33307.53515625,32225.806640625,33544.39453125,0,0,0,1468
34,12,0,0,1,0,33307.53515625,32583.87109375,31032.2578125,0,0,0,1469
36,12,0,0,1,0,33307.53515625,33120.96875,33987.7109375,0,0,0,1470
42,13,0,0,1,0,33307.53515625,33120.96875,44331.796875,0,0,0,1471
34,12,0,0,1,0,33307.53515625,34016.12890625,32509.984375,0,0,0,1472
29,17,0,0,1,0,33307.53515625,34016.12890625,26980.33203125,0,0,0,1473
52,12,0,0,1,0,33307.53515625,34171.88671875,28667.896484375,0,0,0,1474
42,14,0,0,1,0,33307.53515625,37596.7734375,48764.9765625,0,0,0,1475
53,15,0,0,1,0,33307.53515625,37596.7734375,38420.890625,0,0,0,1476
32,13,1,0,1,0,33307.53515625,37596.7734375,46891.21875,0,0,0,1477
39,12,0,0,1,0,33307.53515625,39387.09765625,28076.8046875,0,0,0,1478
28,16,0,0,1,0,33307.53515625,39387.09765625,34726.57421875,0,0,0,1479
28,12,1,0,1,0,33503.4609375,26854.83984375,25121.3515625,0,0,0,1480
26,14,0,0,1,0,33503.4609375,36032.03125,34559.58984375,0,0,0,1481
25,14,1,0,1,0,33699.390625,17724.193359375,25121.3515625,0,0,0,1482
52,12,0,0,1,0,33895.31640625,47622.58203125,39011.98046875,0,0,0,1483
35,16,0,0,1,0,34091.2421875,26854.83984375,31032.2578125,0,0,0,1484
44,12,0,0,1,0,34091.2421875,32046.7734375,35465.4375,0,0,0,1485
33,15,0,0,1,0,34091.2421875,34016.12890625,33248.84765625,0,0,0,1486
29,12,0,1,1,0,34287.16796875,26541.53125,39159.75390625,0,0,0,1487
53,16,0,0,1,0,34287.16796875,28645.16015625,22165.8984375,0,0,0,1488
26,16,0,0,1,0,34287.16796875,32225.806640625,36943.1640625,0,0,0,1489
37,17,0,0,1,0,34287.16796875,35806.453125,41376.34375,0,0,0,1490
45,12,0,0,1,0,34287.16796875,35806.453125,31032.2578125,0,0,0,1491
27,17,0,0,1,0,34287.16796875,37596.7734375,39307.52734375,0,0,0,1492
38,12,1,0,1,0,34483.09765625,23632.2578125,19210.4453125,0,0,0,1493
34,13,0,0,1,0,34483.09765625,31509.677734375,33396.62109375,0,0,0,1494
34,12,0,0,1,0,34731.921875,30435.484375,39898.6171875,0,0,0,1495
32,14,0,0,1,0,34874.94921875,35788.546875,41376.34375,0,0,0,1496
32,12,0,0,0,0,35070.875,32225.806640625,27337.94140625,0,0,0,1497
29,14,0,0,1,0,35266.80078125,16112.9033203125,20688.171875,0,0,0,1498
38,12,1,0,1,0,35266.80078125,25064.515625,36943.1640625,0,0,0,1499
25,14,1,0,1,0,35266.80078125,25601.61328125,33101.07421875,0,0,0,1500
35,12,0,0,1,0,35266.80078125,26854.83984375,32509.984375,0,0,0,1501
35,12,0,0,1,0,35266.80078125,26854.83984375,32509.984375,0,0,0,1502
31,17,0,0,1,0,35266.80078125,31806.87109375,62064.515625,0,0,0,1503
49,12,0,0,1,0,35266.80078125,32225.806640625,47287.25,0,0,0,1504
55,12,0,0,1,0,35266.80078125,32225.806640625,25860.21484375,0,0,0,1505
32,12,0,0,1,0,35266.80078125,32225.806640625,33987.7109375,0,0,0,1506
46,14,0,0,1,0,35266.80078125,33120.96875,33987.7109375,0,0,0,1507
28,15,0,0,1,0,35266.80078125,34016.12890625,35465.4375,0,0,0,1508
34,16,0,0,1,0,35266.80078125,34016.12890625,35465.4375,0,0,0,1509
35,16,0,0,1,0,35266.80078125,34016.12890625,40489.70703125,0,0,0,1510
34,12,0,0,1,0,35266.80078125,35806.453125,36943.1640625,0,0,0,1511
40,16,0,0,1,0,35266.80078125,35806.453125,36943.1640625,0,0,0,1512
40,16,0,0,1,0,35266.80078125,35806.453125,36943.1640625,0,0,0,1513
29,14,0,0,1,0,35266.80078125,37596.7734375,45809.5234375,0,0,0,1514
45,12,0,0,1,0,35266.80078125,38366.61328125,38420.890625,0,0,0,1515
34,16,0,0,1,0,35266.80078125,39387.09765625,41671.890625,0,0,0,1516
47,12,0,0,1,0,35266.80078125,40103.2265625,42262.98046875,0,0,0,1517
31,16,0,0,1,0,35266.80078125,41177.41796875,35465.4375,0,0,0,1518
53,12,1,0,1,0,35266.80078125,42967.7421875,35465.4375,0,0,0,1519
51,12,0,0,1,0,35266.80078125,44758.06640625,0,0,0,0,1520
40,16,0,0,1,0,35266.80078125,44758.06640625,56153.609375,0,0,0,1521
27,12,0,0,1,0,35266.80078125,53888.7109375,14777.265625,0,0,0,1522
33,16,0,1,1,0,35266.80078125,85935.484375,96052.2265625,0,0,0,1523
41,16,0,0,1,0,35582.2421875,34016.12890625,42854.0703125,0,0,0,1524
41,16,0,0,1,0,35582.2421875,34016.12890625,42854.0703125,0,0,0,1525
33,12,0,0,1,0,35658.65625,34016.12890625,32509.984375,0,0,0,1526
53,13,0,0,1,0,35658.65625,35806.453125,35465.4375,0,0,0,1527
45,12,0,0,1,0,35756.6171875,31509.677734375,27377.83984375,0,0,0,1528
50,17,0,0,1,0,36050.5078125,37596.7734375,13299.5390625,0,0,0,1529
37,14,0,0,1,0,36197.453125,29361.2890625,21870.353515625,0,0,0,1530
27,16,0,0,1,0,36246.4375,0,0,0,1,0,1531
27,16,0,0,1,0,36246.4375,28192.2109375,40903.47265625,0,0,0,1532
48,12,0,0,1,0,36246.4375,31330.64453125,32509.984375,0,0,0,1533
47,12,0,0,1,0,36246.4375,31796.12890625,42854.0703125,0,0,0,1534
47,17,0,0,1,0,36246.4375,34016.12890625,35465.4375,0,0,0,1535
33,15,0,0,1,0,36246.4375,34213.06640625,35465.4375,0,0,0,1536
32,17,0,0,1,0,36640.24609375,34016.12890625,57631.3359375,0,0,0,1537
34,14,0,0,1,0,36834.21484375,0,0,0,1,0,1538
43,17,0,0,1,0,37226.0703125,16650,30441.16796875,0,0,0,1539
31,14,0,0,1,0,37226.0703125,17903.2265625,25860.21484375,0,0,0,1540
26,12,0,0,1,0,37226.0703125,25959.677734375,26599.078125,0,0,0,1541
29,14,0,0,0,0,37226.0703125,27284.515625,36943.1640625,0,0,0,1542
44,17,0,0,1,0,37226.0703125,32075.419921875,37386.48046875,0,0,0,1543
36,17,0,1,1,0,37226.0703125,33300,39603.0703125,0,0,0,1544
26,17,0,0,1,0,37226.0703125,34016.12890625,44331.796875,0,0,0,1545
28,16,0,0,1,0,37226.0703125,34016.12890625,35465.4375,0,0,0,1546
35,17,0,0,1,0,37226.0703125,35806.453125,39898.6171875,0,0,0,1547
52,12,0,0,1,0,37226.0703125,35831.515625,48764.9765625,0,0,0,1548
36,13,0,0,0,0,37226.0703125,36150.1953125,44308.15234375,0,0,0,1549
28,17,0,0,1,0,37226.0703125,37507.2578125,38420.890625,0,0,0,1550
44,17,0,0,1,0,37226.0703125,37596.7734375,36204.30078125,0,0,0,1551
37,13,0,0,1,0,37226.0703125,37596.7734375,39529.1875,0,0,0,1552
51,12,0,0,1,0,37226.0703125,38939.515625,35465.4375,0,0,0,1553
50,12,0,0,1,0,37226.0703125,39029.03125,36943.1640625,0,0,0,1554
29,12,0,0,1,0,37226.0703125,39924.1953125,27918.6875,0,0,0,1555
32,17,0,0,1,0,37226.0703125,46548.38671875,25121.3515625,0,0,0,1556
38,14,0,0,1,0,37226.0703125,50129.03125,44331.796875,0,0,0,1557
47,17,0,0,1,0,37343.625,28906.548828125,35732.90625,0,0,0,1558
47,17,0,0,1,0,37343.625,28906.548828125,35732.90625,0,0,0,1559
31,17,0,0,1,0,38009.77734375,36705.1953125,42854.0703125,0,0,0,1560
50,16,0,0,1,0,38205.703125,34911.2890625,33987.7109375,0,0,0,1561
39,12,0,0,1,0,38205.703125,39387.09765625,43740.70703125,0,0,0,1562
27,13,0,0,1,0,38401.62890625,34016.12890625,11128.7587890625,0,0,0,1563
46,16,0,0,1,0,38597.5546875,37596.7734375,48764.9765625,0,0,0,1564
46,16,0,0,1,0,38597.5546875,37596.7734375,48764.9765625,0,0,0,1565
33,16,0,0,1,0,38597.5546875,41177.41796875,42854.0703125,0,0,0,1566
25,16,0,0,0,0,39185.3359375,0,23389.455078125,0,1,0,1567
36,12,0,0,1,0,39185.3359375,15217.7421875,16254.9921875,0,0,0,1568
39,12,0,0,1,0,39185.3359375,24169.35546875,23643.625,0,0,0,1569
35,17,0,0,1,0,39185.3359375,30435.484375,33426.17578125,0,0,0,1570
35,17,0,0,1,0,39185.3359375,30435.484375,33426.17578125,0,0,0,1571
46,17,0,0,1,0,39185.3359375,31330.64453125,31298.248046875,0,0,0,1572
31,17,0,0,1,0,39185.3359375,33120.96875,47287.25,0,0,0,1573
52,15,0,0,1,0,39185.3359375,35806.453125,38420.890625,0,0,0,1574
50,16,0,0,0,0,39185.3359375,35806.453125,40637.48046875,0,0,0,1575
49,12,0,0,1,0,39185.3359375,35806.453125,33987.7109375,0,0,0,1576
53,16,0,0,1,0,39185.3359375,35806.453125,51720.4296875,0,0,0,1577
44,14,0,0,1,0,39185.3359375,35806.453125,35465.4375,0,0,0,1578
46,16,0,0,1,0,39185.3359375,35806.453125,36943.1640625,0,0,0,1579
42,14,0,0,1,0,39185.3359375,36701.61328125,39898.6171875,0,0,0,1580
43,12,0,0,1,0,39185.3359375,36701.61328125,45809.5234375,0,0,0,1581
28,12,1,0,1,0,39185.3359375,36776.8046875,34726.57421875,0,0,0,1582
54,15,0,0,1,0,39185.3359375,37471.453125,39304.5703125,0,0,0,1583
42,16,0,0,1,0,39185.3359375,37596.7734375,47287.25,0,0,0,1584
34,16,0,0,1,0,39185.3359375,37596.7734375,39898.6171875,0,0,0,1585
29,13,1,0,1,0,39185.3359375,37596.7734375,38420.890625,0,0,0,1586
47,16,0,0,1,0,39185.3359375,39387.09765625,38420.890625,0,0,0,1587
33,16,0,0,1,0,39185.3359375,39387.09765625,44331.796875,0,0,0,1588
40,17,0,1,1,0,39185.3359375,41177.41796875,33987.7109375,0,0,0,1589
40,17,0,1,1,0,39185.3359375,41177.41796875,33987.7109375,0,0,0,1590
45,14,0,0,1,0,39185.3359375,42538.06640625,36943.1640625,0,0,0,1591
31,16,0,0,1,0,39185.3359375,42967.7421875,76841.78125,0,0,0,1592
32,12,0,0,1,0,39185.3359375,42967.7421875,41376.34375,0,0,0,1593
27,17,0,0,1,0,39185.3359375,44758.06640625,29554.53125,0,0,0,1594
44,17,0,0,1,0,39185.3359375,44758.06640625,51720.4296875,0,0,0,1595
38,17,0,0,1,0,39185.3359375,48338.7109375,47287.25,0,0,0,1596
27,17,0,0,0,0,40164.96875,41177.41796875,44331.796875,0,0,0,1597
38,12,1,0,1,0,40570.5390625,10741.9345703125,27190.169921875,0,0,0,1598
39,17,0,0,1,0,40752.75,0,0,0,1,0,1599
46,14,0,0,1,0,41144.6015625,30256.451171875,35465.4375,0,0,0,1600
25,17,0,0,1,0,41144.6015625,35806.453125,38420.890625,0,0,0,1601
52,12,0,0,1,0,41144.6015625,37596.7734375,36943.1640625,0,0,0,1602
35,15,0,0,1,0,41144.6015625,39387.09765625,35465.4375,0,0,0,1603
53,12,0,0,1,0,41144.6015625,42967.7421875,39898.6171875,0,0,0,1604
